data_resource_uid	dcterms:license	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	sex	reproductiveCondition	establishmentMeans	occurrenceStatus	occurrenceRemarks	eventID	eventDate	year	month	samplingProtocol	locationID	country	countryCode	stateProvince	locality	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	georeference_verification_status	identificationQualifier	typeStatus	identifiedBy	dateIdentified	taxonConceptID	scientificName	scientificName	originalNameUsage	kingdom	phylum	class	order	family	genus	taxonRank	vernacularName	species	verbatimIdentificationQualifier	recordID	dcterms:accessRights	verbatimBasisOfRecord	Temperature - annual max mean	Temperature - annual min mean	Temperature - annual range	Precipitation - annual mean	Radiation - annual mean (Bio20)	Elevation 	Enhanced Vegetation Index (2012-03-05)	Moisture Index - annual mean (Bio28)	Nutrient status	Ph - soil
drt25826				Koalas										present								Australia		New South Wales							-31.2308333	150.34		-31.2308333	150.34			Not provided																		323573f0-a05a-44ad-88c5-ac5c100f4c96			24.305	10.158334	28.899994	49.25	18.2	327.0	0.3913	0.39	1.7	6.0
drt25826				Koalas										present								Australia		Queensland							-27.7829669	151.9080044		-27.7829669	151.9080044			Not provided																		31646d41-25b2-4011-b38b-e1837cc2d546			23.691666	9.4025	26.242126	57.75403	18.8	503.0	0.3449	0.43	2.0	6.0
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		313a1413-209b-416b-90ad-97821661bd2a			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		Victoria							-37.2326779999999	148.26029		-37.2326779999999	148.26029			Not provided																		30fc7b28-ea52-40f6-bd3c-0400aa6e4367			16.361668	4.2225	23.219482	76.53461	15.5	695.0	0.4063	0.8	1.75	4.0
drt25826				Koalas										present								Australia		New South Wales							-29.777272	151.108137		-29.777272	151.108137			Not provided																		30ef93c3-4c73-419d-bd69-049d22e00f65			23.0775	8.2625	28.299988	60.79092	18.2	585.0	0.371	0.47	2.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.2329929999999	148.260433		-37.2329929999999	148.260433			Not provided																		30dcf414-8522-42e1-b58f-20acf16cdc99			16.361668	4.2225	23.219482	76.53461	15.5	695.0	0.4063	0.8	1.75	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.9855488893933	150.243011995726		-30.9855488893933	150.243011995726			Not provided																		30893745-dc7e-45e2-a362-98adc4ba196d			24.75	10.659166	29.399994	49.778355	18.4	264.0	0.3308	0.37	1.7	6.0
drt25826				Koalas										present								Australia		New South Wales							-28.5872222	153.1011111		-28.5872222	153.1011111			Not provided																		30486910-c7b0-4e99-a093-1e37ec5a5140			24.9475	11.975	23.5	112.81933	17.4	124.0	0.4684	0.82	1.05	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.4543039	150.6488924		-34.4543039	150.6488924			Not provided																		301bccb7-e2a5-4e39-8a8c-77c25fc0b39f			19.513332	8.9525	22.052887	106.67355	16.0	432.0	0.3591	0.83	1.0	
drt25826				Koalas										present								Australia		Victoria							-37.1360869999999	148.242627		-37.1360869999999	148.242627			Not provided																		3004f867-6b1d-456d-9ac6-b8a3c1781021			15.388333	3.51	23.199982	64.2316	15.8	880.0	0.4742	0.77	1.75	4.0
drt25826				Koalas										present								Australia		Victoria							-38.5835106	146.013851		-38.5835106	146.013851			Not provided																		2f470bef-f8f0-48d7-9bfe-86df3b942b88			18.051666	9.198334	19.071686	84.30676	14.5	34.0	0.4678	0.79	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-36.5462177	145.963353		-36.5462177	145.963353			Not provided																		2ed200c4-4653-4d51-b95b-a693c7eb94b7			21.0475	7.9058332	26.599976	54.927982	16.3	159.0	0.2481	0.62	1.15	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.219089	150.7920943		-34.219089	150.7920943			Not provided																		2e95c7ed-547b-4fb6-9dda-f7999fbee51d			20.988333	9.956667	21.982147	78.22018	16.7	233.0	0.3755	0.68	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-27.5234744	153.2258271		-27.5234744	153.2258271			Not provided																		2debc307-1f09-4ccf-bbfd-270b720eb660			24.525833	14.8125	20.399994	110.273224	17.7	22.0	0.2861	0.81	1.3	4.0
drt25826				Koalas										present								Australia		Victoria							-38.0240777	146.370883		-38.0240777	146.370883			Not provided																		2dabc08e-aa01-4061-91f7-a909b0e3b5c4			16.714167	7.0566664	20.522064	91.92692	14.4	356.0	0.4166	0.88	2.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6613889	153.6097222		-28.6613889	153.6097222			Not provided																		2d057c10-fb62-416c-a867-1e4c13b8aa79			23.799168	15.297501	19.559357	150.00087	16.7	3.0	0.4673	0.9	1.55	
drt25826				Koalas										present								Australia		New South Wales							-36.0267360831415	149.408202817969		-36.0267360831415	149.408202817969			Not provided																		2c27fb4d-75b6-4800-913f-2401dc4faf7d			15.671667	3.3791666	24.991852	65.748665	16.5	1029.0	0.3855	0.63	1.4	4.0
drt25826				Koalas										present								Australia		Queensland							-27.2768311	150.4574273		-27.2768311	150.4574273			Not provided																		2c1a13bc-2b2d-4265-91b6-cfd6470f7f6f			26.310833	11.4875	28.100006	50.833332	19.3	310.0	0.1901	0.32	2.0	6.0
drt25826				Koalas										present								Australia		Queensland							-27.268142	152.9997777		-27.268142	152.9997777			Not provided																		2bf3e61a-d74f-4e1f-b4e2-ac9b423f626e			24.86	14.090834	20.817749	103.19155	17.7	39.0	0.3988	0.78	1.9	5.0
drt25826				Koalas										present								Australia		Victoria							-37.2326779999999	148.26029		-37.2326779999999	148.26029			Not provided																		2bcf2944-9630-4715-b13b-78dd611a52d5			16.361668	4.2225	23.219482	76.53461	15.5	695.0	0.4063	0.8	1.75	4.0
drt25826				Koalas										present								Australia		Queensland							-26.4174227	152.9104417		-26.4174227	152.9104417			Not provided																		2b89f9d2-8a04-4a36-b244-1605757010bb			24.8525	14.033334	20.40686	136.13663	17.4	112.0	0.4268	0.88	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.555094	149.73323		-37.555094	149.73323			Not provided																		29ea5b12-ca87-49e9-8c04-7ee4e3e0a266			17.845833	10.459167	16.100006	84.09108	15.3	62.0	0.4164	0.76	0.9	4.0
drt25826				Koalas										present								Australia		Victoria							-37.1687499999999	148.262523		-37.1687499999999	148.262523			Not provided																		29d4213a-fe33-44d4-9a6e-ed5f772ada27			15.25	3.4725	22.96408	69.18394	15.7	828.0	0.6009	0.79	1.75	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.9511111	153.3138889		-28.9511111	153.3138889			Not provided																		29aeebff-8637-47e8-89a6-5ed2a2759b39			24.431667	13.2925	21.500977	122.13536	17.2	36.0	0.5784	0.82	2.0	4.0
drt25826				Koalas										present								Australia		Victoria							-38.8249059	145.9696236		-38.8249059	145.9696236			Not provided																		290f6e35-bbbc-4dfe-99ba-7e9c351194e0			17.403334	9.4	18.100006	87.47492	14.5	66.0	0.5042	0.78	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-38.316667	146.316667		-38.316667	146.316667			Not provided																		28fb512f-85b1-4444-b7a1-d17744f4ef40			18.669167	8.627501	21.0	75.72672	14.8	93.0	0.6497	0.77	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-28.6551515	151.9344707		-28.6551515	151.9344707			Not provided																		28edf96f-4ce2-4694-ba81-0908c90e1ba8			20.871666	8.1325	24.6521	63.377125	18.4	806.0	0.1583	0.52	1.0	5.0
drt25826				Koalas										present								Australia		Queensland							-25.3610544	152.907736		-25.3610544	152.907736			Not provided																		280619ae-a839-488a-92b5-3b72c66f7291			25.6525	16.2825	19.293762	103.63367	18.2	7.0	0.4683	0.71	1.95	
drt25826				Koalas										present								Australia		New South Wales							-29.0894444	153.3722222		-29.0894444	153.3722222			Not provided																		27719d55-8740-481d-80a1-97a1ee7d6a1e			24.433332	13.8550005	20.300018	126.39019	17.1	3.0	0.5531	0.82	1.1	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.897707	153.04566		-30.897707	153.04566			Not provided																		27692bd1-c132-4f64-9906-6b2cbea9fa13			23.230833	13.535	19.899994	114.0125	16.8		0.3691	0.83	1.2	
drt25826				Koalas										present								Australia		New South Wales							-30.485	151.6422222		-30.485	151.6422222			Not provided																		2749180f-afcd-4683-b62c-f8fdd2ded443			18.994167	6.2200003	25.301392	62.850773	18.1	1000.0	0.2829	0.57	1.6	5.0
drt25826				Koalas										present								Australia		Victoria							-36.8523932	145.4509176		-36.8523932	145.4509176			Not provided																		272f6f26-f1d0-4a7d-aaab-2db847435c5a			18.2875	6.5441666	25.045837	62.210506	15.7	376.0	0.3503	0.69	1.5	4.0
drt25826				Koalas										present								Australia		Queensland							-27.3236447	149.8821108		-27.3236447	149.8821108			Not provided																		27132f85-7b7e-42e0-8c63-68e8f9eb88b2			26.718334	11.954166	29.300018	46.166668	19.4	278.0	0.2354	0.31	2.0	6.0
drt25826				Koalas										present								Australia		New South Wales							-30.9458333	149.4166667		-30.9458333	149.4166667			Not provided																		26d16eee-30bd-435d-b3af-3a228a8478c9			23.698334	8.983334	29.399994	57.025433	18.1	433.0	0.2798	0.44	1.0	5.0
drt25826				Koalas										present								Australia		New South Wales							-29.0575678	152.0189859		-29.0575678	152.0189859			Not provided																		26a9f3ce-de86-48e9-94f0-8548c0947d47			20.526667	7.599167	24.603851	65.58994	18.2	839.0	0.2929	0.58	1.3	5.0
drt25826				Koalas										present								Australia		Queensland							-26.5967238	151.7342326		-26.5967238	151.7342326			Not provided																		26743e10-4fc0-4cf3-a061-d0ae773f5c83			24.248333	10.4425	25.5	66.66324	18.9	493.0	0.2765	0.45	1.95	5.0
drt25826				Koalas										present								Australia		New South Wales							-28.3938889	152.6316667		-28.3938889	152.6316667			Not provided																		25f9eace-b758-4a95-a8bc-6b321d84b112			22.865	10.4366665	23.0271	91.9756	17.8	482.0	0.5025	0.71	1.2	4.0
drt25826				Koalas										present								Australia		Queensland							-27.2232434	151.8819109		-27.2232434	151.8819109			Not provided																		25592265-8163-4ce7-a52e-00e375d2e39d			23.192501	9.711667	25.094635	61.72921	18.8	575.0	0.3712	0.45	2.0	5.0
drt25826				Koalas										present								Australia		Victoria							-37.95	146.4		-37.95	146.4			Not provided																		24fefddb-9522-4e81-9d40-1a270991b7bf			16.584167	6.8191667	20.934296	91.50767	14.4	486.0	0.4261	0.88	1.85	4.0
drt25826				Koalas										present								Australia		Victoria							-38.8318142	143.5114404		-38.8318142	143.5114404			Not provided																		24664e1b-2534-4cb2-9f7d-920cba1ccddd			16.0475	8.81	15.793762	97.8402	13.8	136.0	0.4036	0.83	1.7	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.4321424	150.6130089		-34.4321424	150.6130089			Not provided																		240e7894-b4d2-4904-a585-861fe500997a			19.835833	8.941667	22.4516	97.820755	16.2	408.0	0.333	0.78	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-26.4174227	152.9104417		-26.4174227	152.9104417			Not provided																		21fc9214-15a2-4688-bb6a-ce9de6e08a74			24.8525	14.033334	20.40686	136.13663	17.4	112.0	0.4268	0.88	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.4324586	150.6144252		-34.4324586	150.6144252			Not provided																		21fc1d1c-28fb-4ff4-b80c-39f3161604f7			19.835833	8.941667	22.4516	97.820755	16.2	408.0	0.3268	0.78	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-32.726204	152.117738		-32.726204	152.117738			Not provided																		21c99cb3-3dd0-41a6-87ae-38b62b19f8f6			22.131666	11.550834	20.438934	109.57329	16.6			0.81	0.9	
drt25826				Koalas										present								Australia		New South Wales							-34.4822315	150.5609574		-34.4822315	150.5609574			Not provided																		20b561d9-19c5-43e9-be43-33f040c4daf2			18.670834	8.053333	22.754791	96.42785	16.2	592.0	0.3661	0.81	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.4488934	150.5153392		-34.4488934	150.5153392			Not provided																		20080c99-cb3e-45cb-b186-5c3c93004757			19.163334	8.039166	23.352234	80.52223	16.6	559.0	0.334	0.7	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-29.5702778	152.76		-29.5702778	152.76			Not provided																		1ffc405f-d290-4190-9858-3f108b79b42f			25.4375	10.966667	25.899994	86.68597	17.6	36.0	0.3887	0.64	2.5	4.0
drt25826				Koalas										present								Australia		New South Wales							-31.1333333	150.0333333		-31.1333333	150.0333333			Not provided																		1fc1558f-b588-4ef3-ae59-7cb795fda264			24.235	10.005834	28.899994	48.5	18.3	320.0	0.3882	0.39	2.15	6.0
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		1f8048f6-02b0-49a0-adaf-bf54aed928fb			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		Victoria							-38.8349486	143.5064591		-38.8349486	143.5064591			Not provided																		1efffe43-ff9f-4389-b8dc-6933a3a864bb			16.151667	8.890833	15.800018	96.38039	13.8	136.0	0.3734	0.83	1.7	4.0
drt25826				Koalas										present								Australia		Queensland							-26.7581187	152.8485022		-26.7581187	152.8485022			Not provided																		1ed213e9-5ffd-4d99-a957-e387fc57697d			22.555834	12.7225	19.799072	158.94025	17.0	352.0	0.3872	0.94	2.45	4.0
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		1e7f762c-b280-492d-ad24-1d61e9ad222a			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		New South Wales							-29.5941667	152.9161111		-29.5941667	152.9161111			Not provided																		1d246542-0a4b-4012-ab73-d5ac2f45a3e3			25.061666	11.474167	24.460571	87.15804	17.6	17.0	0.4347	0.65	2.5	4.0
drt25826				Koalas										present								Australia		Victoria							-37.916667	147.733333		-37.916667	147.733333			Not provided																		1d0e6d3e-4abc-44ae-82e9-42243f16557c			19.376667	8.4825	20.600006	55.066868	15.7	7.0	0.3009	0.61	1.0	
drt25826				Koalas										present								Australia		New South Wales							-28.3488889	152.9702778		-28.3488889	152.9702778			Not provided																		1ca75b3e-1bdd-4a3b-829a-42ca9fab41de			21.998333	10.833333	20.9776	114.22949	17.2	346.0	0.4789	0.91	2.85	5.0
drt25826				Koalas										present								Australia		New South Wales							-34.4776905	150.6344429		-34.4776905	150.6344429			Not provided																		1bcdec7e-f404-4789-ba18-169a40b13b1c			19.070833	8.650833	21.892975	108.28115	16.0	539.0	0.3497	0.85	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.555094	149.73323		-37.555094	149.73323			Not provided																		1bbfc49c-7e7b-4204-9b32-2fab64c4ec1b			17.845833	10.459167	16.100006	84.09108	15.3	62.0	0.4164	0.76	0.9	4.0
drt25826				Koalas										present								Australia		Queensland							-26.4778	153.0949		-26.4778	153.0949			Not provided																		1ac7423e-60b9-4c69-8a0d-f6246f84e0a6			24.628334	14.963333	19.0	142.6754	17.3	19.0	0.1655	0.88	0.9	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.476033	150.6340433		-34.476033	150.6340433			Not provided																		1a0c1356-079e-4f32-8268-f14813026517			19.070833	8.650833	21.892975	108.28115	16.0	539.0	0.3445	0.85	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.137088	150.793334		-34.137088	150.793334			Not provided																		19901cc4-829d-460f-b7f7-228d502c8e38			21.799168	10.109167	23.0	70.91934	16.9	165.0	0.3771	0.62	1.55	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.8338889	153.2272222		-28.8338889	153.2272222			Not provided																		19891368-6a55-4f9c-9e97-57b3c11628da			24.260834	12.431666	21.796692	112.6431	17.3	105.0	0.4737	0.83	2.85	4.0
drt25826				Koalas										present								Australia		Victoria							-37.1787809999999	148.260336		-37.1787809999999	148.260336			Not provided																		19804f37-9d16-493b-9856-00a1d5b2f316			15.576667	3.6616666	23.290253	68.89267	15.7	884.0	0.4328	0.79	1.75	4.0
drt25826				Koalas										present								Australia		Queensland							-27.5120736	153.2566502		-27.5120736	153.2566502			Not provided																		197ef3f5-73e8-4b51-9999-2ad2d3459f15			24.520832	15.035	20.39328	114.32022	17.7	9.0	0.3261	0.81	2.6	
drt25826				Koalas										present								Australia		Queensland							-26.5518141	152.0643005		-26.5518141	152.0643005			Not provided																		19103e35-b6b3-4e95-8561-85b2d425684a			24.815834	10.925	25.425262	66.0828	18.7	363.0	0.4532	0.49	1.0	5.0
drt25826				Koalas										present								Australia		Queensland							-26.3960671	153.0894466		-26.3960671	153.0894466			Not provided																		18cec076-137c-4987-8bd9-c8d0ca297553			24.854168	15.026667	19.068848	142.2022	17.3	1.0	0.2124	0.87	0.9	
drt25826				Koalas										present								Australia		New South Wales							-34.2079485	150.7847885		-34.2079485	150.7847885			Not provided																		186fe8f4-ecd9-4ada-a975-bc5f5233515b			21.04	9.8675	22.12613	75.86928	16.8	226.0	0.3096	0.66	1.55	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.09594	150.850452		-34.09594	150.850452			Not provided																		1847d129-e9b5-4b1e-b45c-a666543dfc6c			21.915833	10.5375	23.077118	75.96607	16.8	67.0	0.3314	0.65	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.1158333	151.0616667		-34.1158333	151.0616667			Not provided																		1747f391-32ee-4f43-848d-f8caf3dadae3			21.215	11.889167	21.444763	102.97518	16.3	78.0	0.4179	0.8	1.1	4.0
drt25826				Koalas										present								Australia		Victoria							-37.9756695	146.3768277		-37.9756695	146.3768277			Not provided																		171f84df-53a9-41a9-a7f7-75fdbf808133			16.545834	6.885	20.533234	95.52174	14.3	407.0	0.4619	0.89	2.0	4.0
drt25826				Koalas										present								Australia		Queensland							-26.0593677	152.7803742		-26.0593677	152.7803742			Not provided																		16ed0fe1-e4e6-4429-aa32-fb8aa7e470c5			25.730833	14.055	21.5	109.2271	18.0	74.0	0.4158	0.76	1.0	5.0
drt25826				Koalas										present								Australia		Queensland							-25.5513899	152.6771004		-25.5513899	152.6771004			Not provided																		16a8d42b-dd89-496a-8718-6fe31c0c3078			26.18	15.310833	20.899994	95.032295	18.4	3.0	0.4217	0.62	1.1	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.5280556	153.0083333		-28.5280556	153.0083333			Not provided																		15ad7135-2d9a-4747-bd85-51ef53641afd			24.790833	11.555	24.378021	107.70265	17.5	142.0	0.463	0.82	2.85	4.0
drt25826				Koalas										present								Australia		Queensland							-26.3659743	152.8548313		-26.3659743	152.8548313			Not provided																		156cbd9a-368e-43f8-af1c-ecb293753116			25.233334	13.9366665	21.103058	120.3766	17.6	81.0	0.3102	0.85	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-25.6242507	151.6082235		-25.6242507	151.6082235			Not provided																		156cbc9b-2062-4e70-96a7-d4d37ecd9e6a			27.159166	13.378333	24.711334	59.770695	19.2	91.0	0.2384	0.36	1.3	6.0
drt25826				Koalas										present								Australia		New South Wales							-34.4336294	150.6106707		-34.4336294	150.6106707			Not provided																		1403dc0b-252e-4c57-8f1b-574f3a1353b4			19.835833	8.941667	22.4516	97.820755	16.2	408.0	0.3292	0.78	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.966667	145.95		-37.966667	145.95			Not provided																		13cca6a8-bb8f-496d-9b16-6f07661eb3d8			17.864166	6.6891665	21.552734	98.33144	14.3	333.0	0.4929	0.86	2.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6575	153.5972222		-28.6575	153.5972222			Not provided																		13194365-17cb-4735-b68a-1b4ea12b95cf			23.910833	15.263333	19.65033	149.54874	16.7	1.0	0.5339	0.9	1.8	
drt25826				Koalas										present								Australia		New South Wales							-30.485	151.6422222		-30.485	151.6422222			Not provided																		13144b51-a997-4ac4-8703-fd9616eed1de			18.994167	6.2200003	25.301392	62.850773	18.1	1000.0	0.2829	0.57	1.6	5.0
drt25826				Koalas										present								Australia		Queensland							-27.2631491	152.9913016		-27.2631491	152.9913016			Not provided																		1300c5f8-7c71-4702-98ee-d5160b4df1ac			24.86	14.090834	20.817749	103.19155	17.7	43.0	0.5125	0.78	1.9	5.0
drt25826				Koalas										present								Australia		New South Wales							-34.111827	150.809471		-34.111827	150.809471			Not provided																		12fb96bf-1439-423a-a917-247abf3c877a			22.0375	10.2491665	23.177551	70.5607	16.9	121.0	0.3259	0.61	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-26.7295857	152.7185567		-26.7295857	152.7185567			Not provided																		1286bb61-a17a-4dcb-88a7-7b968202675c			25.084167	13.3375	22.0	109.414375	17.6	153.0	0.4811	0.83	1.65	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.5744444	153.1436111		-28.5744444	153.1436111			Not provided																		126c3a3a-c53e-46f8-b965-ad52517d4179			24.620832	12.005	22.900024	122.147385	17.3	159.0	0.5121	0.85	1.05	5.0
drt25826				Koalas										present								Australia		Queensland							-27.2401227	153.0356654		-27.2401227	153.0356654			Not provided																		12493278-d10f-4fa5-8545-58d3ea099fc3			24.776667	14.383333	20.700012	104.57312	17.7	7.0	0.4302	0.8	1.4	5.0
drt25826				Koalas										present								Australia		Queensland							-25.5513899	152.6771004		-25.5513899	152.6771004			Not provided																		111add66-d6e2-44ee-b8c4-d2b9c976631c			26.18	15.310833	20.899994	95.032295	18.4	3.0	0.4217	0.62	1.1	4.0
drt25826				Koalas										present								Australia		Queensland							-27.182006	151.2620588		-27.182006	151.2620588			Not provided																		1111ce78-665e-47bb-a505-d42ec2957d82			25.730833	10.731667	27.699982	51.083332	19.2	341.0	0.183	0.33	1.95	6.0
drt25826				Koalas										present								Australia		New South Wales							-29.0433333	153.2963889		-29.0433333	153.2963889			Not provided																		10303cd8-125e-4392-ba4c-d2b2b0385cec			24.766666	13.3725	21.800018	119.76544	17.3	8.0	0.4183	0.8	1.1	4.0
drt25826				Koalas										present								Australia		Queensland							-25.5513899	152.6771004		-25.5513899	152.6771004			Not provided																		0f9d2656-0afb-4f9c-b928-db253dbda586			26.18	15.310833	20.899994	95.032295	18.4	3.0	0.4217	0.62	1.1	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6783333	153.2841667		-28.6783333	153.2841667			Not provided																		0f310450-57c2-4e4b-8fdd-6ca19dabc1a8			24.436666	12.9075	21.210632	125.21798	17.1	57.0	0.5347	0.86	2.05	4.0
drt25826				Koalas										present								Australia		Victoria							-38.8349431	143.5075533		-38.8349431	143.5075533			Not provided																		0ea0cd77-8d0e-48d5-8af1-22d6f96aa7f1			16.151667	8.890833	15.800018	96.38039	13.8	136.0	0.3734	0.83	1.7	4.0
drt25826				Koalas										present								Australia		Queensland							-26.0863659	152.2416086		-26.0863659	152.2416086			Not provided																		0e9e68c8-cc36-4da3-8419-ac9e43b96df0			26.37	12.925834	24.264069	73.47657	18.6	151.0	0.4231	0.5	2.4	5.0
drt25826				Koalas										present								Australia		Queensland							-24.9903002	151.9531564		-24.9903002	151.9531564			Not provided																		0e65f51d-e557-437b-8de0-ed9bf54ded10			26.3975	15.076667	21.34842	80.720726	18.7	41.0	0.3928	0.49	1.9	5.0
drt25826				Koalas										present								Australia		Queensland							-26.3216376	152.6760975		-26.3216376	152.6760975			Not provided																		0d7cf658-d4fd-404e-8e13-9d8f7c5b8ddf			26.100834	13.609167	22.89154	99.43508	17.9	102.0	0.4852	0.74	1.1	5.0
drt25826				Koalas										present								Australia		New South Wales							-28.8005556	153.0030556		-28.8005556	153.0030556			Not provided																		0d220867-376c-4fb3-93cd-455ac4b4dbaa			25.554167	11.725834	24.88028	90.166695	17.7	50.0	0.4961	0.71	1.55	4.0
drt25826				Koalas										present								Australia		Queensland							-27.2216582	153.065199		-27.2216582	153.065199			Not provided																		0ae1a9ff-a5d5-41a3-aa8e-3965cdc5979c			24.83	14.68	20.700012	105.213745	17.7	1.0	0.3631	0.8	1.4	
drt25826				Koalas										present																	32.2444	148.6144		32.2444	148.6144			Not provided																		0adf12ac-d7cd-4e16-a088-a8606df533ac												
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		0a6a7d7e-b75d-426c-afe7-2b9381ac8ca1			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		New South Wales							-34.1872392	150.7973407		-34.1872392	150.7973407			Not provided																		0a0ac64d-1393-48ba-b18e-3756d93db7e9			21.238333	9.979167	22.300018	75.734924	16.8	218.0	0.3849	0.65	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-38.4740327	145.9436663		-38.4740327	145.9436663			Not provided																		09b8582d-0f14-43a8-9965-25942f7345ab			18.12	8.8575	19.300018	84.9423	14.5	75.0	0.2245	0.8	2.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.110833	150.811139		-34.110833	150.811139			Not provided																		08f69528-c20d-412d-9fec-c90a4787f58d			22.170834	10.406667	23.131165	71.68062	16.9	122.0	0.3259	0.61	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-38.3489	145.3365		-38.3489	145.3365			Not provided																		08aec75c-eabe-4f23-817c-cbbb1f6a2332			18.401667	9.2775	19.300018	69.422134	14.9	25.0	0.3242	0.73	1.0	
drt25826				Koalas										present								Australia		New South Wales							-29.0088889	153.3975		-29.0088889	153.3975			Not provided																		088ebd2f-08f8-414a-8cfa-aa4da4ba700b			24.380833	13.945833	20.300018	127.77077	17.1	3.0	0.5205	0.83	1.1	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.9855488893933	150.243011995726		-30.9855488893933	150.243011995726			Not provided																		087c8879-cc03-4a4b-a032-3c4ee77c26d1			24.75	10.659166	29.399994	49.778355	18.4	264.0	0.3308	0.37	1.7	6.0
drt25826				Koalas										present								Australia		New South Wales							-34.2222123	150.794303		-34.2222123	150.794303			Not provided																		07e54c2f-1a02-4179-a543-0977457d65d4			20.893333	9.9425	21.82727	79.81377	16.7	233.0	0.4225	0.69	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.5913889	153.0797222		-28.5913889	153.0797222			Not provided																		0769d701-19f0-4b2a-bcd0-5ff5cac94618			23.189167	11.218333	22.399994	125.67122	17.1	363.0	0.512	0.88	2.85	5.0
drt25826				Koalas										present								Australia		Queensland							-26.6277	152.6639		-26.6277	152.6639			Not provided																		075bce76-5ed6-4864-b7f7-1ae6830f5290			25.341667	13.243333	22.409119	99.35211	17.8	133.0	0.5372	0.77	2.6	4.0
drt25826				Koalas										present								Australia		Queensland							-25.832851	152.541594		-25.832851	152.541594			Not provided																		0741c1a1-7f66-4c60-b802-0ee12399f574			26.51	14.286667	22.38324	78.91432	18.4	27.0	0.5018	0.57	1.25	4.0
drt25826				Koalas										present								Australia		Queensland							-21.6885646	148.6899862		-21.6885646	148.6899862			Not provided																		0739a0b9-1ab8-42b5-9525-0ade91f97a2e			27.67	15.954166	21.700012	60.0641	19.9	186.0	0.3543	0.36	1.3	6.0
drt25826				Koalas										present								Australia		Queensland							-27.5251556	153.2792833		-27.5251556	153.2792833			Not provided																		06af5eb1-963a-403d-a7d2-521bceff6708			24.5625	15.156667	20.300018	117.50554	17.6		0.2328	0.82	2.6	
drt25826				Koalas										present								Australia		New South Wales							-32.726253	152.079043		-32.726253	152.079043			Not provided																		0652a41b-a471-4040-a2b1-19596b8f3d19			22.3725	11.659166	20.800018	104.07801	16.7		0.3179	0.79	0.9	
